testid,t_x,t_y,p_x,p_y,error
30-27,18.610570000000003,20.095603000000004,18.8247348,20.8424358,0.7769335832070037
30-28,18.610570000000006,20.095603,18.887724866666662,23.366646799999998,3.2827644389501107
30-29,18.610570000000003,20.095603000000004,19.114487066666666,20.120636333333337,0.5045384800545065
30-30,18.610570000000003,20.095603,20.827805066666667,20.658856466666666,2.287659460795759
30-31,18.610570000000003,20.095603,17.80070341904762,20.741705323809526,1.0360174186641722
30-32,18.610570000000003,20.095603000000004,18.53138308571429,21.880729990476187,1.786882463823697
30-33,18.610570000000003,20.095603000000004,20.68853570622711,20.198831113553116,2.0805281828621447
30-34,18.610570000000003,20.095603,20.9411864,21.522512666666668,2.732735625847426
30-35,18.610570000000003,20.095603,19.116586788888885,20.014243855555556,0.5125156592945697
31-26,18.799539000000006,23.287376000000002,20.22310459298246,25.734290968421053,2.8308888816423856
31-27,18.799539000000006,23.287376000000002,19.37904359298246,24.703745235087716,1.5303357093757939
31-28,18.799539000000006,23.287376000000002,19.36581577,24.726802416666665,1.5468089052108074
31-29,18.799539000000006,23.287376000000002,18.270426133333338,22.870149933333334,0.6738234311586077
31-30,18.799539000000006,23.287376000000002,17.124014999999996,25.206610133333335,2.547712765036079
31-31,18.799539000000006,23.287376000000002,17.010003696315795,25.421372051754382,2.785027064865874
31-32,18.799539000000006,23.287376000000002,18.47136303666667,24.13851475,0.9122152348329428
31-33,18.799539000000006,23.287376000000002,17.753281296315794,24.18221358508772,1.3767314502851233
31-34,18.799539000000006,23.287376000000002,19.630372229649126,23.802538918421053,0.9775871766780092
31-35,18.799539000000006,23.287376000000002,17.968075933333342,23.34995893333333,0.833815000330012
32-26,18.610570000000003,27.042401000000005,18.883525155555557,25.11064908888888,1.9509407892157666
32-27,18.610570000000003,27.042401,18.79953893333333,26.575109066666663,0.504054569192211
32-28,18.610570000000003,27.042401000000005,20.155285725555554,26.462458238888885,1.6499940239115425
32-29,18.610570000000003,27.042401000000005,20.588444399999997,27.2218078,1.9859944466341224
32-30,18.610570000000003,27.042401000000005,17.514550600000003,23.38333666666666,3.8196872019379478
32-31,18.610570000000003,27.042401000000005,19.051497400000002,27.071606733333333,0.44189359231640496
32-32,18.610570000000003,27.042401,19.845166799999998,27.64737746666667,1.374854822805198
32-33,18.610570000000003,27.042401,18.675359333333333,27.042400999999998,0.06478933333333003
32-34,18.610570000000003,27.042401000000005,18.675359333333333,27.042400999999998,0.06478933333333003
32-35,18.610570000000003,27.042401000000005,18.837332666666665,27.042400999999998,0.22676266666666223
33-26,22.01201,27.042401,21.797845266666663,26.792066,0.3294452082346034
33-27,22.012009999999997,27.042401,21.747453599999993,26.8713386,0.3150435421885711
